epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
267,11552,0.3113,0.12222,0.00297,0.9979,0.99368,0.995,0.93931,0.3714,0.10966,0.00525,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454
268,11585.8,0.31277,0.12226,0.00302,0.99899,1,0.995,0.94007,0.37172,0.10669,0.00525,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264
269,11619,0.30966,0.12317,0.00296,0.99716,0.99955,0.995,0.93883,0.3718,0.10808,0.00526,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337
270,11652.2,0.31354,0.12205,0.00301,0.99925,1,0.995,0.93725,0.37081,0.10637,0.00525,0.00107564,0.000358546,0.00107564,0.000358546,0.00107564,0.000358546,0.00107564,0.000358546
271,11684,0.32276,0.1277,0.00302,0.99808,0.99958,0.995,0.93758,0.37036,0.1083,0.00526,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
272,11716.6,0.31326,0.12332,0.00299,0.9982,0.99983,0.995,0.93732,0.37025,0.10679,0.00526,0.000979531,0.00032651,0.000979531,0.00032651,0.000979531,0.00032651,0.000979531,0.00032651
273,11747.7,0.31838,0.12806,0.00301,0.99743,0.99959,0.995,0.93808,0.36978,0.10722,0.00526,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268
274,11778.8,0.31643,0.12819,0.00293,0.99794,0.99961,0.995,0.93827,0.3692,0.10659,0.00525,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546
275,11810,0.31326,0.12655,0.00295,0.99891,0.9978,0.995,0.93838,0.36989,0.10881,0.00526,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345
276,11841.3,0.315,0.12595,0.00301,0.99837,0.99972,0.995,0.93824,0.37018,0.108,0.00527,0.000806001,0.000268667,0.000806001,0.000268667,0.000806001,0.000268667,0.000806001,0.000268667
277,11872.7,0.30988,0.12557,0.00292,0.99809,0.99973,0.995,0.93892,0.37059,0.1075,0.00527,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
278,11903.8,0.3213,0.13394,0.00309,0.99279,0.99877,0.995,0.93848,0.37034,0.11077,0.00528,0.000728656,0.000242885,0.000728656,0.000242885,0.000728656,0.000242885,0.000728656,0.000242885
279,11935,0.31439,0.12679,0.003,0.99663,0.99942,0.995,0.93788,0.37273,0.10956,0.00534,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784
280,11966,0.31987,0.12646,0.00299,0.99804,0.99895,0.995,0.93888,0.37133,0.10954,0.00528,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212
281,11997.2,0.30322,0.12206,0.00284,0.99872,0.99781,0.995,0.93823,0.37159,0.10939,0.00527,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169
282,12028.2,0.30474,0.11705,0.00283,0.99778,0.99809,0.995,0.9382,0.37075,0.10869,0.00527,0.000592973,0.000197658,0.000592973,0.000197658,0.000592973,0.000197658,0.000592973,0.000197658
283,12059.2,0.30584,0.11769,0.00285,0.999,0.99355,0.995,0.93867,0.36971,0.11012,0.00522,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678
284,12090.2,0.30327,0.11905,0.00296,0.99875,1,0.995,0.93877,0.36873,0.10636,0.00522,0.000534695,0.000178232,0.000534695,0.000178232,0.000534695,0.000178232,0.000534695,0.000178232
285,12120.9,0.30344,0.11828,0.0029,0.99846,1,0.995,0.93889,0.36917,0.1061,0.00522,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932
286,12151.7,0.3047,0.12028,0.00281,0.99874,0.9965,0.995,0.93861,0.36915,0.10823,0.00521,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943
287,12182.4,0.30615,0.11987,0.00287,0.99785,0.9996,0.995,0.93843,0.36949,0.10715,0.00522,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102
288,12213.1,0.30931,0.12577,0.00289,0.99859,0.99788,0.995,0.93849,0.36925,0.10921,0.00522,0.000437395,0.000145798,0.000437395,0.000145798,0.000437395,0.000145798,0.000437395,0.000145798
289,12243.7,0.31082,0.11955,0.00292,0.99822,0.99777,0.995,0.93865,0.36855,0.11274,0.00522,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032
290,12274.4,0.31645,0.12345,0.003,0.99811,0.99783,0.995,0.93827,0.36987,0.11198,0.00522,0.000398414,0.000132805,0.000398414,0.000132805,0.000398414,0.000132805,0.000398414,0.000132805
291,12321.5,0.22178,0.07128,0.0029,0.99845,0.99737,0.995,0.9387,0.36881,0.10859,0.00521,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117
292,12352.4,0.22332,0.07128,0.00304,0.99851,0.99722,0.995,0.93801,0.36894,0.10747,0.00521,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968
293,12383.4,0.22091,0.07217,0.00296,0.99882,1,0.995,0.93765,0.3696,0.10621,0.0052,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736
294,12414.8,0.22019,0.07117,0.00295,0.99889,1,0.995,0.93791,0.36956,0.10588,0.00521,0.00033988,0.000113293,0.00033988,0.000113293,0.00033988,0.000113293,0.00033988,0.000113293
295,12445.8,0.21958,0.07146,0.00286,0.99898,1,0.995,0.93888,0.36788,0.10546,0.00521,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768
296,12476.7,0.21945,0.07031,0.00296,0.99897,1,0.995,0.93848,0.36845,0.10543,0.00521,0.000320351,0.000106784,0.000320351,0.000106784,0.000320351,0.000106784,0.000320351,0.000106784
297,12507.5,0.21504,0.07191,0.00286,0.99892,1,0.995,0.9376,0.36848,0.10554,0.00521,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342
298,12538.4,0.22063,0.07116,0.00297,0.99925,0.99703,0.995,0.93748,0.36868,0.10766,0.00521,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443
299,12569.3,0.21648,0.07036,0.00289,0.99737,0.99842,0.995,0.93645,0.36852,0.10759,0.00521,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086
300,12599.9,0.21834,0.07092,0.00297,0.9992,0.99675,0.995,0.93752,0.36866,0.10734,0.00522,0.000300814,0.000100271,0.000300814,0.000100271,0.000300814,0.000100271,0.000300814,0.000100271
